continent,date,new_cases_smoothed_per_million
Asia,6/28/2021,0.014
Asia,6/29/2021,0.013
Asia,6/30/2021,0.012
Asia,7/1/2021,0.012
Asia,7/2/2021,0.011
Asia,7/3/2021,0.012
Asia,7/4/2021,0.012
Asia,7/5/2021,0.012
Asia,7/6/2021,0.017
Asia,7/7/2021,0.017
Asia,7/8/2021,0.018
Asia,7/9/2021,0.018
Asia,7/10/2021,0.017
Asia,7/11/2021,0.019
Asia,7/12/2021,0.02
Asia,7/13/2021,0.017
Asia,7/14/2021,0.018
Asia,7/15/2021,0.019
Asia,7/16/2021,0.02
Asia,7/17/2021,0.023
Asia,7/18/2021,0.021
Asia,7/19/2021,0.024
Asia,7/20/2021,0.022
Asia,7/21/2021,0.027
Asia,7/22/2021,0.028
Asia,7/23/2021,0.032
Asia,7/24/2021,0.028
Asia,7/25/2021,0.033
Asia,7/26/2021,0.033
Asia,7/27/2021,0.042
Asia,7/28/2021,0.04
Asia,7/29/2021,0.041
Asia,7/30/2021,0.039
Asia,7/31/2021,0.047
Asia,8/1/2021,0.049
Asia,8/2/2021,0.051
Asia,8/3/2021,0.053
Asia,8/4/2021,0.056
Asia,8/5/2021,0.062
Asia,8/6/2021,0.067
Asia,8/7/2021,0.069
Asia,8/8/2021,0.072
Asia,8/9/2021,0.077
Asia,8/10/2021,0.078
Asia,8/11/2021,0.078
Asia,8/12/2021,0.075
Asia,8/13/2021,0.071
Asia,8/14/2021,0.067
Asia,8/15/2021,0.06
Asia,8/16/2021,0.05
Asia,8/17/2021,0.042
Asia,8/18/2021,0.038
Asia,8/19/2021,0.032
Asia,8/20/2021,0.027
Asia,8/21/2021,0.025
Asia,8/22/2021,0.022
Asia,8/23/2021,0.021
Asia,8/24/2021,0.02
Asia,8/25/2021,0.018
Asia,8/26/2021,0.018
Asia,8/27/2021,0.018
Asia,8/28/2021,0.019
Asia,8/29/2021,0.019
Asia,8/30/2021,0.019
Asia,8/31/2021,0.019
Asia,9/1/2021,0.019
Asia,9/2/2021,0.019
Asia,9/3/2021,0.019
Asia,9/4/2021,0.019
Asia,9/5/2021,0.018
Asia,9/6/2021,0.018
Asia,9/7/2021,0.018
Asia,9/8/2021,0.018
Asia,9/9/2021,0.017
Asia,9/10/2021,0.017
Asia,9/11/2021,0.019
Asia,9/12/2021,0.022
Asia,9/13/2021,0.027
Asia,9/14/2021,0.033
Asia,9/15/2021,0.038
Asia,9/16/2021,0.044
Asia,9/17/2021,0.046
Asia,9/18/2021,0.048
Asia,9/19/2021,0.048
Asia,9/20/2021,0.046
Asia,9/21/2021,0.043
Asia,9/22/2021,0.04
Asia,9/23/2021,0.037
Asia,9/24/2021,0.036
Asia,9/25/2021,0.033
Asia,9/26/2021,0.031
Asia,9/27/2021,0.027
Asia,9/28/2021,0.026
Asia,9/29/2021,0.024
Asia,9/30/2021,0.022
Asia,10/1/2021,0.022
Asia,10/2/2021,0.022
Asia,10/3/2021,0.021
South America,3/6/2020,
South America,3/7/2020,
South America,3/8/2020,
South America,3/9/2020,
South America,3/10/2020,
South America,3/11/2020,0.025
South America,3/12/2020,0.025
South America,3/13/2020,0.033
South America,3/14/2020,0.059
South America,3/15/2020,0.092
South America,3/16/2020,0.156
South America,3/17/2020,0.201
South America,3/18/2020,0.259
South America,3/19/2020,0.276
South America,3/20/2020,0.404
South America,3/21/2020,0.485
South America,3/22/2020,0.549
South America,3/23/2020,0.613
South America,3/24/2020,0.844
South America,3/25/2020,1.025
South America,3/26/2020,1.067
South America,3/27/2020,1.062
South America,3/28/2020,1.148
South America,3/29/2020,1.312
South America,3/30/2020,1.452
South America,3/31/2020,1.471
South America,4/1/2020,1.658
South America,4/2/2020,1.867
South America,4/3/2020,2.029
South America,4/4/2020,2.224
South America,4/5/2020,2.182
South America,4/6/2020,2.176
South America,4/7/2020,2.435
South America,4/8/2020,2.756
South America,4/9/2020,2.959
South America,4/10/2020,3.361
South America,4/11/2020,3.631
South America,4/12/2020,3.597
South America,4/13/2020,3.547
South America,4/14/2020,3.341
South America,4/15/2020,2.929
South America,4/16/2020,2.814
South America,4/17/2020,2.692
South America,4/18/2020,2.541
South America,4/19/2020,2.831
South America,4/20/2020,3.135
South America,4/21/2020,3.26
South America,4/22/2020,3.486
South America,4/23/2020,3.701
South America,4/24/2020,4.018
South America,4/25/2020,4.238
South America,4/26/2020,4.422
South America,4/27/2020,4.514
South America,4/28/2020,5.016
South America,4/29/2020,5.158
South America,4/30/2020,5.423
South America,5/1/2020,5.922
South America,5/2/2020,5.972
South America,5/3/2020,6.379
South America,5/4/2020,6.621
South America,5/5/2020,7.423
South America,5/6/2020,7.669
South America,5/7/2020,8.218
South America,5/8/2020,8.485
South America,5/9/2020,8.945
South America,5/10/2020,9.46
South America,5/11/2020,10.143
South America,5/12/2020,10.196
South America,5/13/2020,11.066
South America,5/14/2020,11.576
South America,5/15/2020,11.606
South America,5/16/2020,12.384
South America,5/17/2020,12.57
South America,5/18/2020,13.047
South America,5/19/2020,12.994
South America,5/20/2020,13.256
South America,5/21/2020,13.153
South America,5/22/2020,13.696
South America,5/23/2020,14.596
South America,5/24/2020,15.608
South America,5/25/2020,15.845
South America,5/26/2020,16.909
South America,5/27/2020,17.882
South America,5/28/2020,19.606
South America,5/29/2020,21.058
South America,5/30/2020,22.457
South America,5/31/2020,22.872
South America,6/1/2020,23.719
South America,6/2/2020,24.606
South America,6/3/2020,25.776
South America,6/4/2020,27.18
South America,6/5/2020,27.718
South America,6/6/2020,27.284
South America,6/7/2020,27.456
South America,6/8/2020,28.496
South America,6/9/2020,28.549
South America,6/10/2020,28.78
South America,6/11/2020,28.122
South America,6/12/2020,28.487
South America,6/13/2020,29.87
South America,6/14/2020,32.612
South America,6/15/2020,34.398
South America,6/16/2020,35.816
South America,6/17/2020,37.24
South America,6/18/2020,41.813
South America,6/19/2020,45.75
South America,6/20/2020,47.057
South America,6/21/2020,49.359
South America,6/22/2020,50.493
South America,6/23/2020,51.945
South America,6/24/2020,55.919
South America,6/25/2020,56.796
South America,6/26/2020,58.981
South America,6/27/2020,63.975
South America,6/28/2020,64.418
South America,6/29/2020,66.488
South America,6/30/2020,67.642
South America,7/1/2020,69.375
South America,7/2/2020,71.089
South America,7/3/2020,69.84
South America,7/4/2020,69.102
South America,7/5/2020,70.615
South America,7/6/2020,70.328
South America,7/7/2020,74.257
South America,7/8/2020,74.204
South America,7/9/2020,77.643
South America,7/10/2020,87.14
South America,7/11/2020,89.848
South America,7/12/2020,92.891
South America,7/13/2020,94.733
South America,7/14/2020,98.657
South America,7/15/2020,101.797
South America,7/16/2020,109.326
South America,7/17/2020,115.265
South America,7/18/2020,125.586
South America,7/19/2020,130.505
South America,7/20/2020,138.572
South America,7/21/2020,142.506
South America,7/22/2020,148.411
South America,7/23/2020,148.155
South America,7/24/2020,143.234
South America,7/25/2020,139.594
South America,7/26/2020,144.061
South America,7/27/2020,147.957
South America,7/28/2020,157.016
South America,7/29/2020,160.583
South America,7/30/2020,166.212
South America,7/31/2020,172.677
South America,8/1/2020,182.204
South America,8/2/2020,191.369
South America,8/3/2020,197.149
South America,8/4/2020,188.357
South America,8/5/2020,194.111
South America,8/6/2020,199.771
South America,8/7/2020,199.788
South America,8/8/2020,196.982
South America,8/9/2020,194.588
South America,8/10/2020,194.429
South America,8/11/2020,210.315
South America,8/12/2020,214.024
South America,8/13/2020,212.046
South America,8/14/2020,217.095
South America,8/15/2020,222.423
South America,8/16/2020,225.299
South America,8/17/2020,220.244
South America,8/18/2020,219.219
South America,8/19/2020,221.977
South America,8/20/2020,222.688
South America,8/21/2020,214.643
South America,8/22/2020,212.935
South America,8/23/2020,202.884
South America,8/24/2020,209.073
South America,8/25/2020,203.396
South America,8/26/2020,195.243
South America,8/27/2020,190.258
South America,8/28/2020,190.475
South America,8/29/2020,186.092
South America,8/30/2020,186.047
South America,8/31/2020,176.687
South America,9/1/2020,172.526
South America,9/2/2020,170.2
South America,9/3/2020,166.023
South America,9/4/2020,166
South America,9/5/2020,163.216
South America,9/6/2020,163.342
South America,9/7/2020,158.15
South America,9/8/2020,154.62
South America,9/9/2020,149.166
South America,9/10/2020,147.94
South America,9/11/2020,144.973
South America,9/12/2020,140.745
South America,9/13/2020,138.767
South America,9/14/2020,139.452
South America,9/15/2020,136.758
South America,9/16/2020,138.009
South America,9/17/2020,137.326
South America,9/18/2020,134.824
South America,9/19/2020,137.753
South America,9/20/2020,135.866
South America,9/21/2020,135.27
South America,9/22/2020,136.395
South America,9/23/2020,133.453
South America,9/24/2020,130.63
South America,9/25/2020,133.327
South America,9/26/2020,132.753
South America,9/27/2020,133.701
South America,9/28/2020,133.11
South America,9/29/2020,129.591
South America,9/30/2020,126.542
South America,10/1/2020,124.048
South America,10/2/2020,120.423
South America,10/3/2020,117.341
South America,10/4/2020,117.026
South America,10/5/2020,122.485
South America,10/6/2020,127.531
South America,10/7/2020,133.77
South America,10/8/2020,141.67
South America,10/9/2020,147.043
South America,10/10/2020,152.148
South America,10/11/2020,156.785
South America,10/12/2020,158.63
South America,10/13/2020,151.284
South America,10/14/2020,146.227
South America,10/15/2020,141.567
South America,10/16/2020,142.267
South America,10/17/2020,138.282
South America,10/18/2020,134.47
South America,10/19/2020,130.41
South America,10/20/2020,139.444
South America,10/21/2020,143.624
South America,10/22/2020,148.779
South America,10/23/2020,149.328
South America,10/24/2020,154.21
South America,10/25/2020,156.922
South America,10/26/2020,164.88
South America,10/27/2020,164.629
South America,10/28/2020,167.851
South America,10/29/2020,174.856
South America,10/30/2020,178.924
South America,10/31/2020,185.233
South America,11/1/2020,187.917
South America,11/2/2020,190.057
South America,11/3/2020,184.4
South America,11/4/2020,184.336
South America,11/5/2020,180.725
South America,11/6/2020,179.964
South America,11/7/2020,173.502
South America,11/8/2020,168.773
South America,11/9/2020,155.514
South America,11/10/2020,155.949
South America,11/11/2020,159.505
South America,11/12/2020,156.147
South America,11/13/2020,153.162
South America,11/14/2020,153.784
South America,11/15/2020,152.87
South America,11/16/2020,156.476
South America,11/17/2020,155.414
South America,11/18/2020,146.789
South America,11/19/2020,143.448
South America,11/20/2020,141.411
South America,11/21/2020,136.15
South America,11/22/2020,138.413
South America,11/23/2020,138.667
South America,11/24/2020,143.136
South America,11/25/2020,147.656
South America,11/26/2020,153.254
South America,11/27/2020,159.02
South America,11/28/2020,164.744
South America,11/29/2020,167.081
South America,11/30/2020,172.287
South America,12/1/2020,173.599
South America,12/2/2020,175.829
South America,12/3/2020,175.096
South America,12/4/2020,173.039
South America,12/5/2020,174.541
South America,12/6/2020,174.795
South America,12/7/2020,168.015
South America,12/8/2020,166.689
South America,12/9/2020,161.745
South America,12/10/2020,157.691
South America,12/11/2020,156.891
South America,12/12/2020,152.77
South America,12/13/2020,152.346
South America,12/14/2020,159.995
South America,12/15/2020,167.296
South America,12/16/2020,179.641
South America,12/17/2020,191.952
South America,12/18/2020,203.876
South America,12/19/2020,220.113
South America,12/20/2020,226.963
South America,12/21/2020,232.823
South America,12/22/2020,239.499
South America,12/23/2020,245.853
South America,12/24/2020,253.499
South America,12/25/2020,258.136
South America,12/26/2020,247.564
South America,12/27/2020,243.2
South America,12/28/2020,238.923
South America,12/29/2020,234.712
South America,12/30/2020,227.484
South America,12/31/2020,231.312
South America,1/1/2021,223.41
South America,1/2/2021,227.121
South America,1/3/2021,226.614
South America,1/4/2021,229.404
South America,1/5/2021,245.622
South America,1/6/2021,260.017
South America,1/7/2021,263.534
South America,1/8/2021,280.577
South America,1/9/2021,292.467
South America,1/10/2021,309.535
South America,1/11/2021,322.61
South America,1/12/2021,315.208
South America,1/13/2021,312.681
South America,1/14/2021,311.413
South America,1/15/2021,319.374
South America,1/16/2021,333.475
South America,1/17/2021,338.608
South America,1/18/2021,337.816
South America,1/19/2021,342.721
South America,1/20/2021,348.322
South America,1/21/2021,343.431
South America,1/22/2021,326.698
South America,1/23/2021,311.918
South America,1/24/2021,298.366
South America,1/25/2021,291.517
South America,1/26/2021,285.016
South America,1/27/2021,273.995
South America,1/28/2021,265.367
South America,1/29/2021,251.393
South America,1/30/2021,233.62
South America,1/31/2021,221.253
South America,2/1/2021,213.899
South America,2/2/2021,204.104
South America,2/3/2021,195.945
South America,2/4/2021,189.034
South America,2/5/2021,181.204
South America,2/6/2021,179.46
South America,2/7/2021,173.694
South America,2/8/2021,158.713
South America,2/9/2021,145.758
South America,2/10/2021,132.99
South America,2/11/2021,123.248
South America,2/12/2021,118.455
South America,2/13/2021,108.424
South America,2/14/2021,105.397
South America,2/15/2021,103.346
South America,2/16/2021,99.465
South America,2/17/2021,95.731
South America,2/18/2021,91.634
South America,2/19/2021,88.703
South America,2/20/2021,88.898
South America,2/21/2021,87.006
South America,2/22/2021,86.702
South America,2/23/2021,86.359
South America,2/24/2021,83.155
South America,2/25/2021,79.975
South America,2/26/2021,77.442
South America,2/27/2021,72.778
South America,2/28/2021,70.858
South America,3/1/2021,71.328
South America,3/2/2021,72.479
South America,3/3/2021,69.955
South America,3/4/2021,69.626
South America,3/5/2021,69.08
South America,3/6/2021,69.971
South America,3/7/2021,69.57
South America,3/8/2021,65.766
South America,3/9/2021,63.459
South America,3/10/2021,64.967
South America,3/11/2021,67.792
South America,3/12/2021,69.762
South America,3/13/2021,71.997
South America,3/14/2021,73.811
South America,3/15/2021,75.302
South America,3/16/2021,75.873
South America,3/17/2021,78.565
South America,3/18/2021,80.126
South America,3/19/2021,83.066
South America,3/20/2021,89.464
South America,3/21/2021,94.984
South America,3/22/2021,101.415
South America,3/23/2021,104.843
South America,3/24/2021,108.833
South America,3/25/2021,113.272
South America,3/26/2021,119.576
South America,3/27/2021,123.736
South America,3/28/2021,126.79
South America,3/29/2021,132.366
South America,3/30/2021,140.743
South America,3/31/2021,148.155
South America,4/1/2021,161.299
South America,4/2/2021,169.177
South America,4/3/2021,171.671
South America,4/4/2021,176.918
South America,4/5/2021,185.671
South America,4/6/2021,196.469
South America,4/7/2021,204.09
South America,4/8/2021,206.919
South America,4/9/2021,212.222
South America,4/10/2021,227.158
South America,4/11/2021,250.735
South America,4/12/2021,268.984
South America,4/13/2021,281.663
South America,4/14/2021,295.892
South America,4/15/2021,308.303
South America,4/16/2021,321.06
South America,4/17/2021,327.038
South America,4/18/2021,325.332
South America,4/19/2021,318.226
South America,4/20/2021,319.865
South America,4/21/2021,321.885
South America,4/22/2021,328.54
South America,4/23/2021,337.518
South America,4/24/2021,337.73
South America,4/25/2021,338.619
South America,4/26/2021,334.857
South America,4/27/2021,336.565
South America,4/28/2021,343.623
South America,4/29/2021,338.056
South America,4/30/2021,332.106
South America,5/1/2021,335.707
South America,5/2/2021,332.137
South America,5/3/2021,328.682
South America,5/4/2021,320.247
South America,5/5/2021,306.484
South America,5/6/2021,304.204
South America,5/7/2021,303.466
South America,5/8/2021,300.367
South America,5/9/2021,304.026
South America,5/10/2021,306.656
South America,5/11/2021,311.879
South America,5/12/2021,317.973
South America,5/13/2021,325.413
South America,5/14/2021,322.782
South America,5/15/2021,328.253
South America,5/16/2021,322.32
South America,5/17/2021,323.549
South America,5/18/2021,314.386
South America,5/19/2021,313.233
South America,5/20/2021,304.667
South America,5/21/2021,299.81
South America,5/22/2021,299.431
South America,5/23/2021,317.755
South America,5/24/2021,328.882
South America,5/25/2021,351.298
South America,5/26/2021,370.547
South America,5/27/2021,395.644
South America,5/28/2021,419.43
South America,5/29/2021,424.326
South America,5/30/2021,420.283
South America,5/31/2021,437.56
South America,6/1/2021,450.893
South America,6/2/2021,460.683
South America,6/3/2021,470.525
South America,6/4/2021,488.989
South America,6/5/2021,512.611
South America,6/6/2021,523.289
South America,6/7/2021,519.867
South America,6/8/2021,499.302
South America,6/9/2021,485.032
South America,6/10/2021,493.481
South America,6/11/2021,492.283
South America,6/12/2021,495.145
South America,6/13/2021,507.598
South America,6/14/2021,514.361
South America,6/15/2021,530.707
South America,6/16/2021,547.282
South America,6/17/2021,542.514
South America,6/18/2021,540.34
South America,6/19/2021,536.818
South America,6/20/2021,534.865
South America,6/21/2021,531.696
South America,6/22/2021,543.3
South America,6/23/2021,549.341
South America,6/24/2021,557.846
South America,6/25/2021,568.833
South America,6/26/2021,582.376
South America,6/27/2021,595.077
South America,6/28/2021,609.676
South America,6/29/2021,602.052
South America,6/30/2021,596.237
South America,7/1/2021,583.19
South America,7/2/2021,570.015
South America,7/3/2021,551.439
South America,7/4/2021,534.41
South America,7/5/2021,525.739
South America,7/6/2021,528.082
South America,7/7/2021,517.83
South America,7/8/2021,503.786
South America,7/9/2021,485.759
South America,7/10/2021,469.003
South America,7/11/2021,449.938
South America,7/12/2021,431.223
South America,7/13/2021,405.617
South America,7/14/2021,386.113
South America,7/15/2021,371.609
South America,7/16/2021,361.458
South America,7/17/2021,358.699
South America,7/18/2021,355.308
South America,7/19/2021,349.191
South America,7/20/2021,336.086
South America,7/21/2021,319.405
South America,7/22/2021,304.096
South America,7/23/2021,290.918
South America,7/24/2021,266.226
South America,7/25/2021,246.279
South America,7/26/2021,224.12
South America,7/27/2021,220.211
South America,7/28/2021,214.972
South America,7/29/2021,206.93
South America,7/30/2021,196.614
South America,7/31/2021,190.943
South America,8/1/2021,185.498
South America,8/2/2021,180.295
South America,8/3/2021,167.764
South America,8/4/2021,161.411
South America,8/5/2021,152.633
South America,8/6/2021,145.717
South America,8/7/2021,137.418
South America,8/8/2021,124.199
South America,8/9/2021,116.917
South America,8/10/2021,108.61
South America,8/11/2021,103.829
South America,8/12/2021,97.509
South America,8/13/2021,89.28
South America,8/14/2021,83.584
South America,8/15/2021,80.19
South America,8/16/2021,77.788
South America,8/17/2021,75.834
South America,8/18/2021,69.665
South America,8/19/2021,66.658
South America,8/20/2021,64.956
South America,8/21/2021,62.052
South America,8/22/2021,60.681
South America,8/23/2021,59.391
South America,8/24/2021,57.217
South America,8/25/2021,55.25
